Institute ID,Name,Rank_2017,Rank_2018,Rank_2019,Rank_2020,Rank_2021,Rank_2022,Rank_2023,Rank_2024,Rank_2025,Score_2017,Score_2018,Score_2019,Score_2020,Score_2021,Score_2022,Score_2023,Score_2024,Score_2025,TLR (100)_2017,TLR (100)_2018,TLR (100)_2019,TLR (100)_2020,TLR (100)_2021,TLR (100)_2022,TLR (100)_2023,TLR (100)_2024,TLR (100)_2025,RPC (100)_2017,RPC (100)_2018,RPC (100)_2019,RPC (100)_2020,RPC (100)_2021,RPC (100)_2022,RPC (100)_2023,RPC (100)_2024,RPC (100)_2025,GO (100)_2017,GO (100)_2018,GO (100)_2019,GO (100)_2020,GO (100)_2021,GO (100)_2022,GO (100)_2023,GO (100)_2024,GO (100)_2025,OI (100)_2017,OI (100)_2018,OI (100)_2019,OI (100)_2020,OI (100)_2021,OI (100)_2022,OI (100)_2023,OI (100)_2024,OI (100)_2025,PERCEPTION (100)_2017,PERCEPTION (100)_2018,PERCEPTION (100)_2019,PERCEPTION (100)_2020,PERCEPTION (100)_2021,PERCEPTION (100)_2022,PERCEPTION (100)_2023,PERCEPTION (100)_2024,PERCEPTION (100)_2025,SS_2018,SS_2019,SS_2021,SS_2022,SS_2023,SS_2024,SS_2025,FSR_2018,FSR_2019,FSR_2021,FSR_2022,FSR_2023,FSR_2024,FSR_2025,FQE_2018,FQE_2019,FQE_2021,FQE_2022,FQE_2023,FQE_2024,FQE_2025,FRU_2018,FRU_2019,FRU_2021,FRU_2022,FRU_2023,FRU_2024,FRU_2025,PU_2018,PU_2019,PU_2021,PU_2022,PU_2023,PU_2024,PU_2025,QP_2018,QP_2019,QP_2021,QP_2022,QP_2023,QP_2024,QP_2025,IPR_2018,IPR_2019,IPR_2021,IPR_2022,IPR_2023,IPR_2024,IPR_2025,FPPP_2018,FPPP_2019,FPPP_2021,FPPP_2022,FPPP_2023,FPPP_2024,FPPP_2025,GPHE_2018,GPHE_2019,GPHE_2021,GPHE_2022,GPHE_2023,GPHE_2024,GPHE_2025,GUE_2018,GUE_2019,GUE_2021,GUE_2022,GUE_2023,GUE_2024,GUE_2025,MS_2018,MS_2019,MS_2021,MS_2022,MS_2023,MS_2024,MS_2025,GPHD_2018,GPHD_2019,GPHD_2021,GPHD_2022,GPHD_2023,GPHD_2024,GPHD_2025,RD_2018,RD_2019,RD_2021,RD_2022,RD_2023,RD_2024,RD_2025,WD_2018,WD_2019,WD_2021,WD_2022,WD_2023,WD_2024,WD_2025,ESCS_2018,ESCS_2019,ESCS_2021,ESCS_2022,ESCS_2023,ESCS_2024,ESCS_2025,PCS_2018,PCS_2019,PCS_2021,PCS_2022,PCS_2023,PCS_2024,PCS_2025,PR_2018,PR_2019,PR_2021,PR_2022,PR_2023,PR_2024,PR_2025
IR-E-U-0530,Motilal Nehru National Institute of Technology,41.0,48,42.0,48.0,42.0,47.0,49.0,60.0,62.0,45.68,44.33,47.49,48.24,51.9,51.17,51.89,50.65,52.15,56.0,52.93,63.13,59.71,64.23,59.01,57.14,58.52,63.15,30.32,29.68,28.38,30.56,34.07,37.99,40.37,36.58,37.51,66.14,64.99,65.55,69.0,73.63,75.22,77.57,75.07,74.36,56.74,46.75,49.49,50.72,54.84,52.15,54.78,52.94,55.38,8.82,18.67,19.77,22.89,21.98,18.23,16.51,18.17,15.5,14.66,16.2,14.2,16.22,16.01,16.01,15.79,15.79,18.27,21.45,17.13,16.61,15.21,18.67,10.33,11.4,13.95,11.76,11.34,10.56,12.9,12.15,17.26,14.63,13.9,13.18,16.74,15.78,12.12,12.74,15.49,16.03,16.27,16.55,16.19,16.23,14.09,16.67,18.29,18.2,17.13,16.81,0.5,0.0,0.5,1.5,4.0,1.5,2.5,0.84,1.56,1.4,2.16,1.9,1.4,2.01,26.68,28.26,33.47,34.55,36.73,34.91,35.03,13.72,14.31,15.0,15.0,15.0,15.0,15.0,17.13,17.05,17.47,16.89,16.84,17.22,17.63,7.46,5.93,7.7,8.78,9.0,7.94,6.7,12.61,14.78,12.72,13.11,12.93,13.08,12.54,10.4,12.29,13.62,11.17,12.04,11.45,12.88,3.73,2.42,8.5,7.86,9.82,8.41,9.96,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.67,19.77,21.98,18.23,16.51,18.17,15.5
IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,,,,134.0,167.0,182.0,79.0,80.0,78.0,,,,34.59,34.18,34.99,45.97,47.43,48.52,,,,56.16,58.91,58.81,76.68,77.55,77.78,,,,7.55,7.14,7.04,12.55,14.26,20.12,,,,56.28,49.49,54.21,68.5,69.08,67.42,,,,42.16,42.47,43.96,54.57,59.78,55.98,,,,0.0,2.17,0.0,0.4,0.9,0.72,,,4.54,5.38,8.0,8.0,9.5,,,22.94,21.43,29.47,30.0,30.0,,,14.69,14.57,18.57,17.29,18.02,,,173.94,17.43,20.64,22.26,20.26,,,1.92,1.66,3.02,3.78,6.18,,,4.33,4.39,0.71,8.03,10.74,,,0.0,0.0,0.0,0.5,0.0,,,0.89,1.0,2.43,1.95,3.2,,,23.41,28.32,37.12,37.47,35.82,,,9.42,9.51,15.0,15.0,15.0,,,15.81,14.76,13.87,13.69,13.79,,,0.85,1.63,2.51,2.93,2.81,,,12.83,11.73,18.19,18.73,16.07,,,0.4598,9.28,13.02,18.38,18.02,,,3.66,2.95,3.36,0.0,1.9,,,20.0,20.0,20.0,20.0,20.0,,,2.17,0.0,0.4,0.9,0.72
IR-E-U-0541,Sharda University,,,,,179.0,164.0,,,,,,,,33.64,36.1,,,,,,,,52.08,57.75,,,,,,,,10.44,17.36,,,,,,,,41.15,37.43,,,,,,,,54.55,55.58,,,,,,,,12.15,5.12,,,,,,9.18,9.61,,,,,,24.18,28.17,,,,,,13.01,14.95,,,,,,5.71,5.01,,,,,,3.5,5.84,,,,,,4.82,7.32,,,,,,2.0,4.0,,,,,,0.12,0.2,,,,,,19.49,15.11,,,,,,10.98,12.46,,,,,,10.06,8.91,,,,,,0.62,0.96,,,,,,14.91,15.46,,,,,,1.96,19.88,,,,,,0.04,0.23,,,,,,20.0,20.0,,,,,,12.15,5.12,,,
IR-E-U-0554,G. B. Pant Universtiy of Agriculture and Technology,,,141.0,,,,,,,,,32.87,,,,,,,,,50.9,,,,,,,,,13.11,,,,,,,,,45.14,,,,,,,,,42.36,,,,,,,,,3.95,,,,,,,,8.5,,,,,,,22.33,,,,,,,13.85,,,,,,,6.22,,,,,,,4.09,,,,,,,5.2,,,,,,,3.0,,,,,,,0.81,,,,,,,15.0,,,,,,,15.0,,,,,,,12.69,,,,,,,2.45,,,,,,,5.16,,,,,,,15.05,,,,,,,2.14,,,,,,,20.0,,,,,,,3.95,,,,,
IR-E-U-0555,Graphic Era University,,,104.0,89.0,75.0,64.0,62.0,52.0,52.0,,,35.69,38.32,41.83,45.87,49.59,52.96,55.26,,,59.87,58.7,64.78,71.05,64.1,66.39,68.63,,,14.68,12.89,13.64,18.2,32.12,43.42,55.33,,,39.21,48.0,49.07,48.13,53.76,51.75,47.5,,,54.45,58.38,60.45,67.27,68.53,65.57,58.38,,,0.41,14.0,24.53,27.35,31.23,30.99,27.34,,9.49,10.89,12.95,14.0,12.7,12.75,,27.52,27.92,30.0,25.4,26.11,28.39,,11.58,13.96,15.46,14.15,14.25,15.53,,11.28,12.6,12.64,10.55,13.33,11.97,,6.59,4.52,5.39,9.58,17.13,21.55,,6.24,6.23,0.42,12.29,17.69,21.64,,1.0,2.5,4.0,10.0,8.0,11.0,,0.85,0.4,0.39,0.26,0.59,1.14,,14.57,23.43,21.22,24.51,22.76,20.07,,12.41,14.39,14.3,15.0,14.59,14.26,,11.0,10.39,10.92,11.18,11.31,10.95,,1.23,0.85,1.69,3.06,3.09,2.22,,12.97,16.36,18.75,19.92,17.99,13.41,,21.46,23.55,26.69,28.19,27.14,24.01,,0.03,0.54,1.84,0.43,0.44,0.96,,20.0,20.0,20.0,20.0,20.0,20.0,,0.41,24.53,27.35,31.23,30.99,27.34
IR-E-U-0560,Indian Institute of Technology Roorkee,6.0,6,6.0,6.0,6.0,6.0,5.0,6.0,6.0,73.1,72.57,74.57,76.29,78.08,76.7,75.64,76.0,75.44,72.3,72.8,75.05,77.21,79.28,75.98,74.55,77.72,76.06,74.36,72.08,75.9,76.57,78.13,78.1,78.36,74.7,76.57,88.31,88.9,89.84,89.65,90.74,90.12,88.91,87.35,85.82,70.95,56.66,58.65,61.71,63.36,63.09,60.42,62.2,63.92,43.47,56.63,54.61,60.55,63.59,61.36,59.37,65.79,60.98,17.61,17.82,18.11,18.23,17.61,17.66,17.75,23.01,24.2,25.43,23.74,23.7,23.13,22.13,15.16,15.8,16.16,15.34,15.5,15.28,14.71,17.02,17.23,19.58,18.67,17.74,21.67,21.46,31.26,31.79,31.42,30.82,29.63,30.25,30.12,36.21,37.23,35.56,35.44,34.04,33.2,32.09,0.5,2.0,6.0,7.0,10.0,7.0,8.0,4.1,4.89,5.15,4.85,4.68,4.25,6.36,35.36,35.58,36.54,37.3,37.59,37.74,38.07,15.0,15.0,15.0,15.0,15.0,15.0,15.0,20.03,20.45,21.85,21.57,20.78,20.17,19.98,18.51,18.81,17.35,16.26,15.54,14.44,12.78,23.42,24.05,24.05,24.44,23.08,23.72,23.7,10.54,11.46,12.41,11.95,11.96,12.64,12.84,2.7,3.14,6.9,6.7,5.38,5.84,7.37,20.0,20.0,20.0,20.0,20.0,20.0,20.0,56.63,54.61,63.59,61.36,59.37,65.79,60.98
IR-E-U-0564,UPES,,,145.0,167.0,91.0,61.0,54.0,42.0,43.0,,,32.46,32.51,39.87,46.43,50.63,56.65,56.99,,,44.98,48.86,57.92,65.4,67.45,73.11,71.34,,,10.08,14.26,20.29,27.84,39.45,52.19,55.5,,,52.18,39.13,51.01,48.09,46.08,51.1,54.26,,,52.3,53.15,57.05,62.24,62.74,62.7,62.65,,,2.81,4.22,4.9,26.21,30.66,25.69,18.16,,11.19,11.98,13.07,14.5,15.5,15.5,,16.56,21.42,26.34,26.42,26.03,24.22,,8.43,411.59,14.68,15.52,15.61,14.62,,8.8,12.93,11.32,11.01,15.98,16.99,,3.6,7.92,10.57,15.07,22.92,22.23,,5.27,9.12,12.02,18.07,24.99,25.73,,1.0,3.0,5.0,6.0,4.0,7.0,,0.21,0.25,0.26,0.31,0.28,0.54,,24.76,24.59,21.74,20.32,24.87,27.61,,15.0,14.91,15.0,15.0,15.0,15.0,,11.64,11.35,10.89,10.23,10.64,11.25,,0.78,0.16,0.46,0.52,0.6,0.39,,19.06,19.8,21.43,21.31,20.83,20.53,,13.24,17.24,20.79,21.36,21.8,22.0,,0.0,1.0,1.0,7.0,0.08,0.12,,20.0,20.0,20.0,20.0,20.0,20.0,,2.81,4.9,26.21,30.66,25.69,18.16
IR-E-U-0573,Indian Institute of Technology Kharagpur,3.0,4,4.0,5.0,5.0,5.0,6.0,5.0,5.0,81.93,77.78,79.41,80.56,82.03,78.89,73.76,76.88,78.69,76.03,73.73,73.14,77.32,80.51,79.21,67.27,78.22,85.26,89.23,84.26,88.2,87.11,88.59,84.61,78.3,79.28,77.56,88.02,85.65,84.12,83.21,83.01,80.91,84.68,79.16,79.82,74.11,53.99,57.79,56.62,58.46,53.09,56.04,57.83,64.24,73.43,78.51,84.14,89.31,88.5,82.63,75.51,80.26,74.57,18.07,17.98,18.44,19.31,18.45,19.76,18.23,23.27,23.63,26.46,25.19,20.07,21.5,22.0,15.19,15.4,17.51,16.89,14.03,14.79,17.52,17.2,16.14,18.1,17.82,14.71,22.17,22.88,33.44,33.0,32.54,32.13,30.59,30.68,31.17,40.0,39.21,39.14,39.41,37.26,34.86,33.21,7.0,10.0,12.0,10.0,8.0,10.0,7.0,3.82,6.0,4.91,3.36,2.44,3.75,6.18,29.59,28.44,27.91,25.93,31.21,24.3,25.27,14.15,14.22,13.73,14.1,13.14,13.99,13.42,21.91,21.46,21.37,20.88,20.33,20.87,21.34,20.0,20.0,20.0,20.0,20.0,20.0,19.79,21.38,21.24,21.64,21.09,19.62,21.87,21.72,9.44,9.56,12.31,11.89,10.55,11.93,14.72,3.18,6.99,4.51,5.1,5.88,4.02,7.8,20.0,20.0,20.0,15.0,20.0,20.0,20.0,78.51,84.14,88.5,82.63,75.51,80.26,74.57
IR-E-U-0575,Jadavpur University,9.0,12,14.0,17.0,17.0,11.0,10.0,12.0,18.0,62.59,59.82,59.09,59.23,59.19,65.68,67.04,65.62,64.54,59.42,58.26,53.4,53.73,54.82,71.38,76.89,78.24,79.56,71.38,68.5,65.71,62.04,60.61,64.41,65.9,59.47,59.41,74.96,77.63,74.79,76.45,76.88,78.11,76.68,76.55,71.46,49.76,29.09,37.83,40.45,43.0,52.33,52.81,48.89,48.6,33.82,33.49,46.2,51.61,48.82,40.97,35.84,41.13,37.0,17.19,16.82,17.08,15.96,17.35,18.5,18.25,18.96,16.73,17.19,26.43,29.25,27.77,29.14,11.89,11.02,11.6,17.02,18.97,17.37,18.19,10.22,8.82,8.95,11.97,11.32,14.6,13.97,30.17,28.99,27.22,28.43,27.98,27.28,25.78,32.46,30.11,29.09,29.76,29.01,27.04,25.45,2.5,3.0,1.5,3.0,6.0,2.5,4.5,3.37,3.61,2.8,3.23,2.91,2.66,3.68,31.8,30.63,32.58,34.44,33.67,33.89,30.76,13.96,13.61,15.0,15.0,15.0,15.0,13.61,15.88,14.89,16.0,16.58,15.95,15.2,15.19,15.99,15.65,13.3,12.1,12.06,12.46,11.91,4.9,4.23,3.67,6.15,6.54,5.07,4.27,13.39,12.6,12.9,18.04,18.03,18.53,18.64,1.79,1.0,6.42,8.15,8.24,5.29,5.69,9.0,20.0,20.0,20.0,20.0,20.0,20.0,33.49,46.2,48.82,40.97,35.84,41.13,37.0
IR-E-U-0577,National Institute of Technology Durgapur,55.0,47,46.0,47.0,29.0,34.0,43.0,44.0,49.0,42.56,45.34,46.47,48.39,55.48,55.76,53.91,56.26,55.94,48.09,52.84,52.84,54.76,69.23,67.6,63.94,70.41,71.25,34.95,36.28,36.16,36.98,42.64,43.31,41.32,38.7,38.14,50.88,64.9,63.3,64.42,68.37,72.76,74.22,78.05,77.92,57.93,43.94,46.54,50.22,56.43,57.76,55.8,58.99,58.39,16.69,12.41,24.63,29.68,26.15,21.61,19.1,20.18,16.97,13.86,13.47,12.86,13.04,14.42,14.09,14.07,15.89,16.81,24.93,24.08,22.14,23.65,24.73,10.79,10.88,16.79,16.17,14.27,16.12,16.78,12.3,11.67,14.65,14.32,13.11,16.56,15.67,17.69,18.1,19.73,19.79,18.64,18.45,17.64,18.01,16.99,19.08,19.84,19.06,17.92,16.51,0.0,0.0,2.0,2.0,2.0,0.75,1.25,0.58,1.06,1.83,1.68,1.62,1.59,2.74,32.07,30.22,31.74,35.32,35.84,38.71,38.31,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.87,14.04,14.96,14.46,13.99,14.89,15.83,2.96,4.03,6.67,7.98,9.38,9.45,8.78,14.06,13.32,14.11,14.26,14.54,14.74,14.32,10.98,10.77,13.31,13.52,13.1,14.44,14.84,9.9,4.45,9.01,9.98,8.16,9.8,9.22,9.0,18.0,20.0,20.0,20.0,20.0,20.0,12.41,24.63,26.15,21.61,19.1,20.18,16.97
IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",17.0,21A,19.0,21.0,27.0,40.0,35.0,49.0,54.0,54.42,53.24,56.35,57.14,56.2,54.57,56.12,54.17,53.63,71.02,67.15,73.65,69.57,66.13,60.11,63.46,64.01,66.32,40.3,45.47,45.77,47.62,47.54,48.02,45.68,39.61,37.75,59.43,61.09,59.79,63.17,64.47,67.41,71.47,72.26,70.93,58.47,40.27,47.23,47.92,49.7,48.26,58.91,54.45,52.44,32.82,32.03,38.39,45.56,42.36,38.23,31.97,31.85,29.71,,13.65,13.77,12.68,13.44,12.26,12.27,,29.16,23.49,21.02,22.64,21.69,23.03,,16.71,14.32,12.78,14.55,13.92,14.85,,14.14,14.55,13.63,12.83,16.14,16.17,,22.6,22.98,22.88,20.81,19.27,17.14,,20.18,21.28,21.33,20.29,18.03,16.5,,1.0,1.0,41.5,3.0,0.0,2.25,,1.99,2.29,2.31,1.58,1.07,1.86,,23.55,25.95,28.15,32.35,34.06,34.72,,12.7,13.68,14.28,14.88,14.31,13.48,,15.63,14.72,14.28,13.52,13.21,13.42,,7.92,10.41,10.7,10.72,10.69,9.3,,9.47,11.74,11.23,11.94,11.12,10.28,,14.72,14.63,13.75,17.14,16.16,15.66,,3.04,3.33,3.28,9.83,7.18,6.5,,20.0,20.0,20.0,20.0,20.0,20.0,,38.39,42.36,38.23,31.97,31.85,29.71
IR-E-U-0592,Maulana Abul Kalam Azad University of Technology,,,165.0,157.0,158.0,,,,,,,31.87,33.07,34.7,,,,,,,38.35,41.49,46.79,,,,,,,16.86,16.75,18.71,,,,,,,56.34,52.96,52.47,,,,,,,39.93,47.42,42.66,,,,,,,0.41,2.69,2.87,,,,,,7.3,3.55,,,,,,10.29,20.36,,,,,,6.14,11.59,,,,,,14.62,11.29,,,,,,7.65,28.77,,,,,,6.94,9.52,,,,,,1.0,0.0,,,,,,1.27,0.42,,,,,,303.0,29.7,,,,,,12.53,10.84,,,,,,11.14,9.61,,,,,,2.37,2.32,,,,,,4.14,3.39,,,,,,15.29,19.28,,,,,,0.5,0.0,,,,,,20.0,20.0,,,,,,0.41,2.87,,,,
IR-E-U-0604,"Amity University, Gwalior",,,,162.0,154.0,153.0,,,,,,,32.88,35.02,36.49,,,,,,,56.79,57.48,60.11,,,,,,,1.4,3.71,6.8,,,,,,,54.03,58.75,58.15,,,,,,,46.1,46.18,46.78,,,,,,,0.0,2.87,1.08,,,,,,5.06,5.66,,,,,,30.0,30.0,,,,,,15.31,18.01,,,,,,7.12,6.45,,,,,,1.66,2.8,,,,,,1.55,3.16,,,,,,0.0,0.5,,,,,,0.5,0.33,,,,,,34.01,33.47,,,,,,15.0,15.0,,,,,,9.41,9.52,,,,,,0.32,0.16,,,,,,3.88,4.44,,,,,,22.24,22.07,,,,,,0.07,0.27,,,,,,20.0,20.0,,,,,,2.87,1.08,,,
IR-E-U-0613,National Institute of Technology Manipur,87.0,,148.0,158.0,114.0,108.0,95.0,,,37.27,,32.31,33.02,37.45,39.32,42.28,,,62.72,,55.99,54.89,61.1,63.58,63.06,,,0.68,,4.59,8.29,14.77,16.86,20.62,,,54.18,,43.66,42.86,42.18,43.79,53.37,,,70.89,,51.55,53.25,58.89,59.74,61.24,,,3.19,,2.41,1.63,3.56,4.63,3.79,,,,6.64,6.62,7.19,7.45,,,,27.65,30.0,30.0,29.66,,,,10.51,13.92,15.36,15.94,,,,11.19,10.56,11.03,10.31,,,,1.53,5.83,6.65,8.09,,,,1.68,7.67,9.49,10.73,,,,0.0,0.0,0.0,1.0,,,,1.39,1.28,0.72,0.79,,,,416.57,14.22,15.56,23.78,,,,12.39,12.49,12.75,13.75,,,,13.65,13.58,13.17,12.94,,,,1.05,1.88,2.31,2.9,,,,8.32,10.0,10.9,10.62,,,,19.01,19.07,19.9,20.47,,,,4.22,9.82,8.94,10.14,,,,20.0,20.0,20.0,20.0,,,,2.41,3.56,4.63,3.79,,
IR-E-U-0614,National Institute of Technology Sikkim,,,,,,173.0,,,,,,,,,35.33,,,,,,,,,64.25,,,,,,,,,10.26,,,,,,,,,40.27,,,,,,,,,47.61,,,,,,,,,1.6,,,,,,,5.56,,,,,,,30.0,,,,,,,16.01,,,,,,,12.68,,,,,,,4.3,,,,,,,5.68,,,,,,,0.0,,,,,,,0.28,,,,,,,16.46,,,,,,,10.68,,,,,,,13.05,,,,,,,0.08,,,,,,,15.22,,,,,,,12.71,,,,,,,5.68,,,,,,,14.0,,,,,,,1.6,,,
IR-E-U-0615,National Institute of Technology Arunachal Pradesh,,,,200.0,160.0,171.0,,,,,,,31.09,34.59,35.49,,,,,,,50.56,59.59,55.97,,,,,,,9.06,9.94,15.27,,,,,,,39.36,41.8,40.9,,,,,,,46.21,51.5,54.84,,,,,,,7.12,2.17,4.63,,,,,,4.33,5.35,,,,,,25.98,23.22,,,,,,16.46,14.71,,,,,,12.83,12.68,,,,,,3.8,5.07,,,,,,3.93,5.94,,,,,,1.0,3.0,,,,,,1.21,12.6,,,,,,17.67,17.27,,,,,,9.87,9.81,,,,,,13.56,12.73,,,,,,0.7,1.1,,,,,,9.87,12.3,,,,,,14.49,13.78,,,,,,9.14,8.76,,,,,,18.0,20.0,,,,,,2.17,4.63,,,
IR-E-U-0616,National Institute of Technology Uttarakhand,,,,,186.0,131.0,,,,,,,,33.07,37.75,,,,,,,,57.07,61.05,,,,,,,,12.26,18.92,,,,,,,,42.75,44.2,,,,,,,,35.71,45.53,,,,,,,,1.46,3.65,,,,,,5.51,5.89,,,,,,30.0,30.0,,,,,,13.96,16.52,,,,,,7.6,8.64,,,,,,5.15,7.67,,,,,,6.82,9.36,,,,,,0.0,1.5,,,,,,0.29,0.39,,,,,,15.11,17.24,,,,,,13.5,13.18,,,,,,13.98,13.54,,,,,,0.16,0.23,,,,,,9.34,11.66,,,,,,11.63,12.33,,,,,,3.74,10.54,,,,,,11.0,11.0,,,,,,1.46,3.65,,,
IR-E-U-0619,National Institute of Technology Meghalaya,100.0,98,67.0,61.0,59.0,60.0,72.0,68.0,83.0,36.21,36.0,40.32,43.69,45.37,46.67,47.27,49.82,48.21,62.02,63.62,65.85,66.27,67.63,66.65,67.55,71.91,66.48,4.12,11.41,18.2,20.64,24.12,27.9,31.37,32.09,30.77,48.34,48.19,44.33,54.64,55.3,57.7,57.65,60.88,62.31,60.6,35.93,58.13,59.35,64.22,62.99,55.41,60.89,58.46,6.29,2.6,4.33,7.59,3.56,4.63,5.22,3.49,7.27,5.44,6.42,7.27,7.21,5.81,6.64,6.44,30.0,30.0,30.0,30.0,30.0,29.59,26.72,14.23,15.56,16.44,17.01,18.37,17.9,15.61,13.95,13.86,13.92,12.43,13.38,17.79,17.72,5.07,8.35,11.73,13.89,14.73,15.88,14.07,4.6,8.0,11.08,12.8,13.62,13.56,12.75,0.0,0.0,0.0,0.0,1.0,0.5,0.25,1.73,1.85,1.32,1.21,2.02,2.45,3.69,20.73,17.23,27.2,30.13,29.07,30.49,31.89,13.98,13.72,13.98,13.24,13.1,12.9,12.45,13.16,12.6,12.84,12.57,13.33,14.13,15.04,0.32,0.78,1.28,1.76,2.16,3.36,3.23,12.01,12.97,13.06,12.67,9.13,11.02,10.24,14.27,15.55,20.15,18.15,16.9,18.73,17.0,9.65,9.61,11.01,12.16,9.37,11.14,11.22,0.0,20.0,20.0,20.0,20.0,20.0,20.0,2.6,4.33,3.56,4.63,5.22,3.49,7.27
IR-E-U-0620,National Institute of Technology Goa,,,87.0,77.0,85.0,88.0,90.0,,,,,37.06,39.93,40.6,40.78,43.28,,,,,59.23,57.39,56.69,54.95,59.25,,,,,12.79,18.33,21.42,22.51,23.92,,,,,50.17,52.11,53.53,54.51,56.69,,,,,48.37,56.77,57.08,58.12,58.46,,,,,5.8,11.13,7.45,8.36,11.4,,,,5.99,5.88,6.4,5.84,,,,25.76,23.37,22.15,25.61,,,,14.38,13.31,13.87,16.5,,,,13.1,14.13,12.53,11.3,,,,5.79,10.49,11.31,11.01,,,,4.98,9.51,10.3,10.76,,,,0.0,0.0,0.0,1.5,,,,2.03,1.42,0.9,0.66,,,,21.15,25.64,26.28,27.2,,,,13.49,12.69,12.69,13.63,,,,15.03,14.13,13.78,13.34,,,,0.49,1.06,1.76,2.51,,,,17.52,15.64,17.31,16.46,,,,17.83,19.32,18.48,19.27,,,,2.02,2.11,2.32,2.74,,,,11.0,20.0,20.0,20.0,,,,5.8,7.45,8.36,11.4,,
IR-E-U-0621,National Institute of Technology Puducherry,,,,130.0,144.0,136.0,,97.0,99.0,,,,34.87,35.66,37.49,,44.38,45.83,,,,54.57,52.36,52.4,,61.77,60.59,,,,3.41,5.42,10.61,,21.98,25.67,,,,54.45,53.92,52.52,,58.16,61.86,,,,58.82,68.57,71.66,,66.58,63.73,,,,7.12,6.83,9.24,,9.7,12.13,,,6.78,8.43,,8.97,8.68,,,23.31,21.75,,22.95,22.4,,,13.89,13.48,,15.39,15.21,,,8.37,8.74,,14.47,14.3,,,7.0,3.08,,8.56,9.72,,,3.09,5.12,,10.83,12.39,,,0.0,2.0,,2.0,2.25,,,0.62,0.41,,0.59,1.31,,,25.0,24.0,,27.72,30.33,,,15.0,15.0,,15.0,15.0,,,13.76,13.22,,13.32,13.44,,,0.16,0.31,,2.42,3.09,,,18.29,17.92,,15.19,14.64,,,22.25,22.43,,19.65,18.24,,,8.03,11.31,,11.75,10.85,,,20.0,20.0,,20.0,20.0,,,6.83,9.24,,9.7,12.13
IR-E-U-0622,National Institute of Technology Delhi,,,,,,194.0,51.0,45.0,65.0,,,,,,33.96,51.41,55.67,50.79,,,,,,41.6,68.47,77.19,62.76,,,,,,22.6,29.84,30.17,29.35,,,,,,44.71,63.59,67.64,71.26,,,,,,42.73,72.41,77.54,69.51,,,,,,14.94,19.6,21.83,19.53,,,,5.24,6.79,7.96,8.5,,,,17.0,30.0,30.0,18.95,,,,11.25,17.95,19.59,12.99,,,,8.11,13.72,19.64,22.32,,,,10.84,13.96,14.91,13.63,,,,11.12,13.61,13.8,13.11,,,,0.0,1.5,0.5,0.5,,,,0.63,0.77,0.96,2.41,,,,17.65,29.74,32.6,34.43,,,,10.65,15.0,15.0,15.0,,,,14.98,16.62,17.27,18.65,,,,1.43,2.22,2.76,3.18,,,,13.12,18.88,20.57,17.71,,,,9.61,22.52,25.41,20.72,,,,0.0,11.01,11.86,11.08,,,,20.0,20.0,20.0,20.0,,,,14.94,19.6,21.83,19.53
IR-E-U-0643,Galgotias University,,,,,177.0,147.0,,,,,,,,33.79,36.89,,,,,,,,54.08,52.91,,,,,,,,8.46,16.04,,,,,,,,49.47,49.0,,,,,,,,49.18,55.26,,,,,,,,2.17,8.8,,,,,,12.14,13.36,,,,,,24.26,21.71,,,,,,11.67,11.87,,,,,,6.01,5.97,,,,,,2.23,3.6,,,,,,4.09,6.23,,,,,,2.0,6.0,,,,,,0.15,0.21,,,,,,24.09,24.13,,,,,,15.0,15.0,,,,,,9.83,9.42,,,,,,0.55,0.46,,,,,,9.29,11.79,,,,,,18.22,20.9,,,,,,1.68,2.56,,,,,,20.0,20.0,,,,,,2.17,8.8,,,
IR-E-U-0685,Indira Gandhi Delhi Technical University for Women,,,162.0,145.0,161.0,177.0,,,,,,31.93,33.67,34.52,35.23,,,,,,39.18,42.33,43.09,39.4,,,,,,6.28,8.13,8.82,11.03,,,,,,62.08,63.06,65.36,67.25,,,,,,53.74,53.96,54.48,50.13,,,,,,5.07,5.21,4.23,16.43,,,,,8.15,7.57,9.01,,,,,14.36,17.03,13.66,,,,,7.89,10.16,8.38,,,,,8.78,8.34,8.34,,,,,3.27,4.15,4.62,,,,,2.31,0.41,5.19,,,,,0.0,0.0,0.0,,,,,0.7,0.56,1.22,,,,,34.78,33.74,33.26,,,,,15.0,15.0,14.78,,,,,12.3,16.14,17.98,,,,,0.0,0.47,1.23,,,,,3.7,5.5,3.73,,,,,30.0,30.0,30.0,,,,,0.05,0.99,0.39,,,,,20.0,18.0,16.0,,,,,5.07,4.23,16.43,,,
